J_Fee,J_Fer,AA,Label
0.098901099,0.136363636,5.404498325,1
0,0,0,1
0,0.125,0,1
0.019463827,0.067714631,20.57684897,1
0,0.107692308,0,1
0.039874082,0.1275,47.05021692,1
0.06302521,0.179487179,12.76075689,1
0,0.024390244,0,1
0,0.106382979,0,1
0.069518717,0.024390244,13.09748211,1
0,0.207100592,0,1
0,0.166666667,0,1
0,0.111111111,0,1
0,0,0,1
0,0,0,1
0.010781671,0.043478261,2.714712864,1
0,0.205882353,0,1
0.115662651,0.184,24.46438986,1
0,0.058139535,0,1
0.018181818,0.026666667,1.339560442,1
0,0,0,1
0.06866417,0.129909366,27.92523967,1
0,0.263157895,0,1
0,0.014450867,0,1
0,0.139344262,0,1
0.033519553,0.025531915,2.642024645,1
0.037037037,0.125,5.565316162,1
0.053061224,0.195355191,5.023107025,1
0,0.11,0,1
0,0.074418605,0,1
0.089201878,0.044052863,7.760420743,1
0,0,0,1
0,0.042016807,0,1
0.014574899,0.051666667,28.35502062,1
0,0,0,1
0,0.2,0,1
0,0.057591623,0,1
0.125,0.358348968,2.867156331,1
0,0,0,1
0.010465116,0.015151515,3.645881789,1
0,0,0,1
0,0,0,1
0,0.203045685,0,1
0,0.202531646,0,1
0.021356784,0.01243953,12.61725599,1
0,0.017142857,0,1
0,0.02433372,0,1
8.53E-05,0.001648465,38.77243324,1
0,0,0,1
0.032258065,0,0.316529186,1
0,0.050772627,0,1
0.053097345,0.054545455,2.118562364,1
0,0.002132196,0,1
0.107816712,0.072992701,30.89894401,1
0,0,0,1
0,0.057971014,0,1
0,0.021791768,0,1
0,0.036144578,0,1
0,0.157303371,0,1
0,0,0,1
0,0.027027027,0,1
0.003241491,0.018292683,1.375704642,1
0,0.021276596,0,1
0,0,0,1
0,0.230769231,0,1
0,0.015184382,0,1
0,0.1,0,1
0,0.012820513,0,1
0,0,0,1
0,0,0,1
0,0.074074074,0,1
0,0,0,1
0.056470588,0.130434783,19.10222994,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.037639878,0,1
0.006455997,0.016826923,8.43718564,1
0,0.11409396,0,1
0,0.007352941,0,1
0,0.052631579,0,1
0,0.077720207,0,1
0,0.100323625,0,1
0,0.15625,0,1
0,0.049382716,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.146341463,0,1
0,0.012072435,0,1
0,0,0,1
0,0.015384615,0,1
0,0,0,1
0,0.007067138,0,1
0.0625,0.243478261,1.199861129,1
0.019607843,0.049019608,7.319800345,1
0,0,0,1
0,0,0,1
0.009237875,0.022566996,2.078999648,1
0,0.015151515,0,1
0.048361934,0.080206986,24.1155316,1
0,0.083333333,0,1
0.023622047,0.002754821,0.969113008,1
0.018181818,0.044444444,5.822034508,1
0.016311167,0.008081897,9.514723841,1
0.005347594,0,0.876183567,1
0,0,0,1
0,0.09,0,1
0,0.006906077,0,1
0.012881679,0.109589041,15.41495725,1
0,0,0,1
0,0,0,1
0.057065217,0.242424242,12.41866084,1
0,0.057251908,0,1
0,0.167701863,0,1
0,0.139130435,0,1
0,0.009925558,0,1
0,0.150627615,0,1
0,0.009009009,0,1
0,0.045454545,0,1
0,0,0,1
0,0.016393443,0,1
0,0,0,1
0,0,0,1
0.004854369,0.009128631,1.222765397,1
0,0,0,1
0,0.055555556,0,1
0.00489716,0.057239057,2.592548895,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.042944785,0,1
0.031496063,0.002530578,2.543407191,1
0,0.011494253,0,1
0,0,0,1
0,0.041984733,0,1
0,0.129032258,0,1
0,0.008474576,0,1
1.31E-05,0.000206484,9.61251161,1
8.42E-05,0.001084599,2.919811807,1
0.000901713,0.01320132,0.496811162,1
0.256756757,0.243902439,37.19363456,1
0,0.02,0,1
0,0.153846154,0,1
0,0,0,1
0,0.05952381,0,1
0,0.03887689,0,1
0,0.019607843,0,1
0.035335689,0.050420168,4.277186083,1
0,0.084615385,0,1
0.002394636,0.037313433,1.808499473,1
0,0,0,1
0.028497409,0.047808765,3.671741773,1
0.000411607,0.001438849,2.380249509,1
0,0.153508772,0,1
0,0.25,0,1
0.067615658,0,15.65435455,1
0,0.025316456,0,1
0,0.113970588,0,1
0,0.026315789,0,1
0,0.003201708,0,1
0.174603175,0.36,8.590615416,1
0.045584046,0.04136253,34.14076967,1
0,0,0,1
0,0.018691589,0,1
0,0.083333333,0,1
0,0.076923077,0,1
0.01217862,0.078125,5.961368659,1
0,0.091013825,0,1
0,0.014975042,0,1
0.009655172,0.142653352,2.402653321,1
0,0,0,1
0,0,0,1
0,0.051903114,0,1
0.046594982,0.033195021,5.670036631,1
0,0.1,0,1
0,0.168918919,0,1
0,0.030075188,0,1
0,0.038461538,0,1
0,0.037558685,0,1
0,0,0,1
0,0.173913043,0,1
0,0.00137931,0,1
0.029102167,0.028708134,17.32688303,1
0,0,0,1
0,0.008333333,0,1
0,0.001883239,0,1
0.009664059,0.038135593,7.935325767,1
0,0,0,1
0,0.289093298,0,1
0.077220077,0.092485549,13.88974518,1
0,0.095238095,0,1
0,0.049056604,0,1
0,0,0,1
0,0.043010753,0,1
0,0,0,1
0,0.104368932,0,1
0,0.053571429,0,1
0,0.008403361,0,1
0.003405705,0.007025761,3.213472042,1
0.142857143,0.4,0.812711509,1
0,0.333333333,0,1
0,0.025,0,1
0.040983607,0.043010753,2.729838852,1
0,0.057971014,0,1
0,0,0,1
0.098039216,0.036697248,3.758689424,1
0,0.059459459,0,1
0,0.083333333,0,1
0,0.048295455,0,1
0,0,0,1
0,0,0,1
0,0.016393443,0,1
0,0.006514658,0,1
0,0.001282051,0,1
0,0.043478261,0,1
0,0.048951049,0,1
0,0,0,1
0,0,0,1
0.025641026,0,2.728871681,1
0.008403361,0.01673428,0.280680597,1
0,0,0,1
0,0.14953271,0,1
0.027313266,0.091917591,36.80899475,1
0,0.421052632,0,1
0.09375,0.322751323,2.612098649,1
0,0.005747126,0,1
0.120943953,0.189054726,23.16604945,1
0,0.06,0,1
0,0,0,1
0,0.004975124,0,1
0.101449275,0.050724638,8.107253093,1
0,0.011904762,0,1
0,0,0,1
0,0,0,1
0,0.030864198,0,1
0,0,0,1
0,0,0,1
0.013513514,0,3.05297272,1
0,0,0,1
0,0.013333333,0,1
0.051108214,0.127272727,112.6405391,1
0,0,0,1
0,0.03868472,0,1
0,0.033333333,0,1
0.063583815,0.072072072,4.099969768,1
0,0.041666667,0,1
0,0,0,1
0,0,0,1
0,0.01384083,0,1
0,0,0,1
0.027182867,0.064377682,17.03836925,1
0,0,0,1
0,0.047984645,0,1
0.020447531,0.107317073,30.65710034,1
0.000378286,0.00073692,1.074725521,1
0,0.107305936,0,1
0,0.029411765,0,1
0,0,0,1
0,0.020408163,0,1
0.051039698,0.101123596,15.24550397,1
0,0.103896104,0,1
0,0.181818182,0,1
0.014304291,0.012820513,4.716574267,1
0,0.001557632,0,1
0,0.068181818,0,1
0.004103967,0.033057851,1.018598858,1
0,0,0,1
0.00073046,0.003546099,1.865342818,1
0,0.068965517,0,1
0,0.050847458,0,1
0,0.004166667,0,1
0,0.152173913,0,1
0,0.003921569,0,1
0,0.162790698,0,1
0,0.013157895,0,1
0,0.127041742,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.1,0,1
0.131455399,0.114864865,14.08698108,1
0,0.076923077,0,1
0,0.053846154,0,1
0,0.260869565,0,1
0.067532468,0.021647625,11.31934063,1
0,0,0,1
0,0.189189189,0,1
0.034482759,0.018181818,2.477182401,1
0.014481094,0.034161491,7.581282777,1
0,0.071576763,0,1
0,0,0,1
0,0,0,1
0,0.023529412,0,1
0,0.047619048,0,1
0.032745592,0.09118541,6.280652752,1
0,0.25,0,1
0,0.001068376,0,1
0.125773196,0.139784946,40.42497622,1
0,0.128378378,0,1
0,0.014705882,0,1
0,0.010638298,0,1
0,0.031746032,0,1
0,0,0,1
0,0.023529412,0,1
0,0,0,1
0,0,0,1
0,0.048543689,0,1
0,0,0,1
0.07751938,0.058139535,5.778865783,1
0,0,0,1
0,0.083333333,0,1
0,0,0,1
0,0.246376812,0,1
0,0.01980198,0,1
0,0.058823529,0,1
0,0,0,1
0.009433962,0.014373717,0.483515538,1
0,0.142857143,0,1
0,0,0,1
0,0.028571429,0,1
0,0,0,1
0,0.035019455,0,1
0,0.019607843,0,1
0,0,0,1
0.075268817,0.047619048,16.18009283,1
0.000933326,0.013513514,22.50485023,1
0,0,0,1
0,0,0,1
0.092198582,0,12.74737787,1
0.017516422,0.054151625,23.54307271,1
0,0,0,1
0,0.145665773,0,1
0,0.011764706,0,1
0,0.005263158,0,1
0,0.018867925,0,1
0.004820729,0.017621145,5.440031707,1
0,0,0,1
0,0.038216561,0,1
0.15503876,0.147727273,11.03923792,1
0,0,0,1
0,0,0,1
0,0.075,0,1
0.073170732,0.153846154,4.799398113,1
0,0.435185185,0,1
0,0.015576324,0,1
0.011819596,0.059813084,62.09736275,1
0.135135135,0.107981221,9.938134214,1
0,0,0,1
0.002535115,0.01388224,19.19601933,1
0.066666667,0.142857143,7.928953399,1
0,0.181818182,0,1
0,0.018518519,0,1
0.027322404,0.054054054,2.193533459,1
0,0.093617021,0,1
0,0.117647059,0,1
0,0,0,1
0,0,0,1
0.016985138,0.008888889,3.08408033,1
0,0,0,1
0,0.080188679,0,1
0,0.095238095,0,1
0,0,0,1
0,0.033333333,0,1
0,0.013888889,0,1
0,0.014492754,0,1
0,0,0,1
0.048543689,0.016333938,1.993042387,1
0.038804405,0.160326087,30.19871938,1
0,0,0,1
0.000810701,0.005979073,3.31445709,1
0,0.026315789,0,1
0,0.004464286,0,1
0,0,0,1
0,0.02,0,1
0.017013233,0.011666667,3.207206703,1
0.019259259,0,4.920063561,1
0,0.231638418,0,1
0,0.049180328,0,1
0,0.03202847,0,1
0.028248588,0.018018018,2.813384154,1
0,0.142857143,0,1
0.012124711,0.025157233,9.921363117,1
0.025157233,0.071232877,1.916199713,1
0,0,0,1
0,0.015463918,0,1
0,0.006896552,0,1
0,0.010152284,0,1
0.011494253,0,0.342820309,1
0,0,0,1
0,0.015748031,0,1
0,0,0,1
0,0,0,1
0,0.256198347,0,1
0,0.164835165,0,1
0.026845638,0.101941748,1.833147372,1
0.084269663,0.002079002,5.597880842,1
0,0.03125,0,1
0,0,0,1
0,0.00877193,0,1
0,0.153846154,0,1
0,0,0,1
0.079839429,0.184652278,68.12496423,1
0.161825726,0.061146497,18.40594049,1
0.011019284,0.117647059,2.633264521,1
0.114927345,0.178423237,41.95037968,1
0,0.091412742,0,1
0,0.03125,0,1
0,0.047619048,0,1
0,0,0,1
0,0.045454545,0,1
0,0,0,1
0,0.019230769,0,1
0,0.055045872,0,1
0.068904594,0.06424581,16.57643497,1
0,0.039370079,0,1
0.2,0.082217973,18.68937352,1
0.049140049,0.054545455,21.52241181,1
0,0.027777778,0,1
0,0.012903226,0,1
0.025151778,0.065693431,15.9066661,1
0,0.066666667,0,1
0,0,0,1
0,0.00990099,0,1
0,0.022222222,0,1
0,0,0,1
0,0,0,1
0,0.058823529,0,1
0,0,0,1
0,0.071428571,0,1
0,0,0,1
0,0.04,0,1
0.108571429,0.01875,6.747204485,1
0,0.029020556,0,1
0,0.01242236,0,1
0.238095238,0.120300752,2.331873234,1
0.015399423,0.018518519,19.47618778,1
0.062238494,0.186666667,132.1560186,1
0.053221289,0.123076923,9.905878491,1
0,0.125,0,1
0.01529052,0.042402827,6.01759999,1
0.07027027,0.1125,27.83517652,1
0,0,0,1
0,0.008350731,0,1
0,0.235555556,0,1
0,0.191489362,0,1
0,0,0,1
0,0,0,1
0.011422638,0.013251784,3.984126787,1
0,0.076923077,0,1
0,0,0,1
0,0.030769231,0,1
0,0.157894737,0,1
0,0,0,1
0,0.005561735,0,1
0.010600707,0.14490161,1.323743266,1
0.042158516,0.121153846,39.59275798,1
0,0.013071895,0,1
0,0.153846154,0,1
0,0.022813688,0,1
0,0.088235294,0,1
0,0,0,1
0,0.115384615,0,1
0,0,0,1
0,0.004524887,0,1
0,0.074766355,0,1
0,0,0,1
0,0,0,1
0,0.033333333,0,1
0,0.039370079,0,1
0,0.027586207,0,1
0,0,0,1
0.00729927,0,0.843578877,1
0.020920502,0.011056511,6.256030553,1
0,0.038461538,0,1
0,0,0,1
0,0,0,1
0.149253731,0.21875,9.141886991,1
0.007215007,0,2.410750315,1
0,0,0,1
0,0.224489796,0,1
0,0.181818182,0,1
0,0.294871795,0,1
0.045454545,0.058690745,2.52513553,1
0,0,0,1
0,0.086956522,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.333333333,0,1
0,0.01183432,0,1
0,0.033333333,0,1
0.022905365,0.016148567,13.00317382,1
0,0,0,1
0,0.016666667,0,1
0,0.083333333,0,1
0.060465116,0.003144654,4.893538992,1
0.034925526,0.069958848,32.3972654,1
0.076726343,0.044198895,12.7271708,1
0,0.010416667,0,1
0,0.083333333,0,1
0,0.055555556,0,1
0,0.090534979,0,1
0.00131864,0.006153846,9.381120572,1
0,0.032258065,0,1
0,0.002923977,0,1
0.003528259,0.046592895,163.1463952,1
0,0.094928479,0,1
0,0,0,1
8.34E-05,0,1.948142228,1
0.018018018,0.002155172,0.842427514,1
0,0,0,1
0.025222552,0.060240964,7.212511217,1
0.009433962,0.002506266,1.113203902,1
0,0.003717472,0,1
0,0.085714286,0,1
0,0.024169184,0,1
0,0.045454545,0,1
0.117647059,0.233333333,0.82720895,1
0.057324841,0.003636364,6.4691226,1
0,0.006535948,0,1
0,0.018518519,0,1
0.234042553,0.362637363,5.159870919,1
0,0,0,1
0,0.007843137,0,1
0,0.038251366,0,1
0.005867561,0.033613445,3.610325574,1
0,0,0,1
0,0.014869888,0,1
0,0.009345794,0,1
0,0.034615385,0,1
0,0.094594595,0,1
0,0,0,1
0.057943925,0.068548387,13.20898175,1
0,0.141732283,0,1
0,0.076923077,0,1
0,0,0,1
0,0.166666667,0,1
0.007676204,0.016286645,4.580352148,1
0,0.107066381,0,1
0,0.028248588,0,1
0,0,0,1
0.081632653,0.057971014,6.881604193,1
0,0.027777778,0,1
0,0,0,1
0.018348624,0.034965035,2.494281262,1
0.076923077,0.083333333,5.746725314,1
0,0,0,1
0,0.172413793,0,1
0,0.005405405,0,1
0,0,0,1
0,0.043478261,0,1
0,0.0625,0,1
0.001607717,0,0.62850999,1
0.117647059,0.233333333,0.82720895,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.030981067,0,1
0.001899078,0.05631068,3.679316217,1
0.028340081,0.068181818,4.575010713,1
0,0,0,1
0,0.045541707,0,1
0,0,0,1
0.000224871,0.001874414,3.324044509,1
0,0.126279863,0,1
0,0,0,1
0,0,0,1
0,0.090909091,0,1
0,0.014634146,0,1
0,0.011627907,0,1
0.00462963,0.002926116,0.310852752,1
0,0,0,1
0.046697039,0.149350649,19.28785957,1
0,0.02,0,1
0,0.135,0,1
0.000133811,0.011068625,66.21972592,1
0.012987013,0,0.407865867,1
0,0,0,1
0.095238095,0.133333333,9.906545729,1
0,0.004901961,0,1
0,0,0,1
0,0.020408163,0,1
0,0,0,1
0,0.044444444,0,1
0,0,0,1
0,0,0,1
0,0.01754386,0,1
0,0.25,0,1
0,0.049132948,0,1
0.0085796,0.043165468,3.014639797,1
0,0.058577406,0,1
0.039256198,0.010928962,15.12317095,1
0,0,0,1
0,0,0,1
0.126582278,0.158730159,27.44209803,1
0,0.023809524,0,1
0,0,0,1
0,0.035714286,0,1
0,0,0,1
0.044247788,0.010152284,4.027765238,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.028571429,0,1
0,0.035856574,0,1
0,0,0,1
0,0.008042895,0,1
0,0.0625,0,1
0.023529412,0,12.05896748,1
0,0.25,0,1
0,0.431818182,0,1
0.005730659,0.008849558,0.699828851,1
0,0.205128205,0,1
0,0.018518519,0,1
0,0.056994819,0,1
0,0.12962963,0,1
0,0.037735849,0,1
0,0.056818182,0,1
0,0.125,0,1
0.010160881,0.038461538,5.189736075,1
0,0.196399345,0,1
0.007936508,0,1.969835375,1
0,0.096590909,0,1
0,0.105923695,0,1
0,0,0,1
0,0.016460905,0,1
0,0.047619048,0,1
0,0.026315789,0,1
0,0.2,0,1
0.055555556,0.086956522,1.158553821,1
0.004098361,0.153846154,0.670528152,1
0.033185841,0.022080471,5.863014569,1
0,0.059139785,0,1
0,0.020833333,0,1
0,0,0,1
0.071661238,0.126126126,9.544714362,1
0.12704918,0.268115942,16.13003906,1
0,0,0,1
0.001319551,0.004458315,2.085585936,1
0.03805175,0.002601457,8.580463885,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0.010080645,0.051020408,26.98381497,1
0.115384615,0.431818182,8.398548248,1
0.000101505,0.000893655,3.646322668,1
0,0.022727273,0,1
0,0.104072398,0,1
0,0.061728395,0,1
0,0,0,1
0,0,0,1
0,0.039164491,0,1
0,0,0,1
0,0,0,1
5.84E-05,0.000661813,0.95420683,1
0,0.083333333,0,1
0,0,0,1
8.54E-05,0.006379585,1.404969016,1
0,0,0,1
0,0.083333333,0,1
0.055555556,0.040322581,8.87122899,1
0,0.01980198,0,1
0,0.018181818,0,1
0,0.370689655,0,1
0.043609023,0.11875,17.87057906,1
0,0.018518519,0,1
0,0.021276596,0,1
0,0.153846154,0,1
0,0.003262643,0,1
0,0.002724796,0,1
0,0.129411765,0,1
0,0,0,1
0,0,0,1
0.080801105,0.226993865,63.78123175,1
0,0,0,1
0,0,0,1
0.036649215,0.053333333,2.867542928,1
0,0.027272727,0,1
0,0,0,1
0.010460251,0.294573643,2.807581766,1
0,0.002172339,0,1
0,0.12,0,1
0,0.082987552,0,1
0,0,0,1
0,0,0,1
0.030105322,0.185393258,128.7237425,1
0.023809524,0.02,1.205673358,1
0,0,0,1
0.009009009,0.001303356,0.288556022,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.023668639,0,1
0,0.011049724,0,1
0,0,0,1
0.052770449,0.080675422,8.938471947,1
0,0.013888889,0,1
0,0.035874439,0,1
0,0.1,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.071428571,0,1
0,0.067226891,0,1
0,0,0,1
0,0.004424779,0,1
0,0,0,1
0,0,0,1
0,0.167266187,0,1
0,0.077586207,0,1
0,0.02972973,0,1
0,0.035885167,0,1
0.028169014,0.095238095,6.034167929,1
0,0,0,1
0.119565217,0.026548673,5.533657405,1
0,0.034782609,0,1
0.028340081,0.081395349,2.613799366,1
0,0,0,1
0,0,0,1
0,0.020408163,0,1
0,0.053061224,0,1
0,0.071428571,0,1
0,0,0,1
0,0.2,0,1
0.016204914,0.05721393,12.90137863,1
0,0.097560976,0,1
0,0.071428571,0,1
0,0.0375,0,1
0,0.118811881,0,1
0,0,0,1
0.000465549,0.002941176,1.272562931,1
0,0.082677165,0,1
0,0,0,1
0,0.25433526,0,1
0.048780488,0.034883721,0.639053768,1
0,0.00990099,0,1
0.024096386,0,1.479028137,1
0,0,0,1
0.057955743,0.164609053,26.55319807,1
0,0.076923077,0,1
0,0.010989011,0,1
0.03745541,0.084821429,31.07165223,1
0,0.396825397,0,1
0.081081081,0.428571429,1.815378176,1
0,0,0,1
0.014184397,0.016129032,2.520544591,1
0.150793651,0.230769231,9.706609014,1
0.212121212,0.131578947,3.176280893,1
0,0,0,1
0.09832636,0.162790698,27.2849636,1
0,0.120893561,0,1
0.011013216,0.034827862,3.392933584,1
0,0.027777778,0,1
0,0.043478261,0,1
0,0.006410256,0,1
0,0.326923077,0,1
0,0,0,1
0,0.031746032,0,1
0,0,0,1
0,0.057425743,0,1
0,0,0,1
0,0,0,1
0,0.090909091,0,1
0,0.00754717,0,1
0,0.035714286,0,1
0,0,0,1
0,0.01953125,0,1
0,0,0,1
0,0,0,1
0,0.021428571,0,1
0,0.111111111,0,1
0,0,0,1
0.004175365,0.304347826,0.86588047,1
0,0.003663004,0,1
0,0,0,1
0,0.115384615,0,1
0,0.11627907,0,1
0,0.000788022,0,1
0,0.082644628,0,1
0.044247788,0.021113244,8.129122679,1
0,0,0,1
0.026229508,0.021834061,7.514127192,1
0,0.015151515,0,1
0,0.108108108,0,1
0.058713304,0.180904523,37.88035677,1
0.013667426,0.061728395,2.276917841,1
0,0,0,1
0.046531303,0.052071006,20.66283875,1
0.1,0.142857143,0.424443559,1
0,0.03125,0,1
0,0.05,0,1
0,0,0,1
0,0.019354839,0,1
0,0.002747253,0,1
0,0,0,1
0,0.173913043,0,1
0,0,0,1
0,0.020172911,0,1
0,0.108695652,0,1
0,0,0,1
0.000250784,0.003703704,4.553583859,1
0.153024911,0.041218638,17.03497268,1
0.034682081,0.026385224,2.682011476,1
0,0.020304569,0,1
0.101620029,0.163265306,46.48489837,1
0,0,0,1
0,0.014285714,0,1
0,0.162162162,0,1
0.239583333,0.23880597,12.04144117,1
0.002617801,0.052631579,0.830482024,1
0.094161959,0.06744186,17.87785661,1
0,0.091503268,0,1
0,0.00257732,0,1
0,0,0,1
0.368421053,0.38,7.385188562,1
0.074604743,0.076602397,60.73241299,1
0,0.061776062,0,1
0,0.071428571,0,1
0,0,0,1
0.177419355,0.166666667,7.907124207,1
0,0.097560976,0,1
0,0,0,1
0,0.148148148,0,1
0,0.007454739,0,1
0,0.016666667,0,1
0,0.033333333,0,1
0.029059599,0.047013977,90.14176552,1
0,0,0,1
0.00064288,0.002361275,2.484131312,1
0,0.063829787,0,1
0,0.022222222,0,1
0,0.077380952,0,1
0,0.076923077,0,1
0,0.017391304,0,1
0.034364261,0.12987013,4.125884554,1
0,0.08974359,0,1
0,0,0,1
0,0.028985507,0,1
0.033057851,0.214634146,1.984789429,1
0,0.003703704,0,1
0,0,0,1
0.023636364,0.027314112,5.709052594,1
0,0.147058824,0,1
0,0.081570997,0,1
0,0,0,1
0,0.022522523,0,1
0.007462687,0.002325581,0.510453737,1
0,0.285714286,0,1
0,0.022727273,0,1
0,0,0,1
0,0.047945205,0,1
0,0,0,1
0.040511727,0.007142857,7.726883419,1
0.001002004,0.068085106,0.443881596,1
0,0,0,1
0,0.012195122,0,1
0,0.112788632,0,1
0,0,0,1
0,0.031496063,0,1
0,0,0,1
0,0.037037037,0,1
0.147058824,0.387755102,15.48812457,1
0.118483412,0.219047619,12.38360924,1
0,0.009433962,0,1
0,0.10952381,0,1
0,0.081081081,0,1
0.194029851,0.022727273,4.980407261,1
0,0.109965636,0,1
0,0,0,1
0.058823529,0,0.439723215,1
0,0.028846154,0,1
0.024390244,0.009090909,3.321928095,1
0,0.060606061,0,1
0,0.040816327,0,1
0,0.006451613,0,1
0,0,0,1
0,0,0,1
0,0.142857143,0,1
0,0.088983051,0,1
0,0.073170732,0,1
0,0.045454545,0,1
0,0.037037037,0,1
0,0,0,1
0,0.023404255,0,1
0,0.014084507,0,1
0,0.083333333,0,1
0,0.027027027,0,1
0,0,0,1
0,0.166666667,0,1
0,0,0,1
0.039453718,0.062111801,12.0997722,1
0.001089001,0.013592233,7.784628414,1
0,0,0,1
0.019106759,0.10311284,66.06217051,1
0,0.010526316,0,1
0,0.103542234,0,1
0.020088192,0.095909732,67.8040925,1
0,0,0,1
0,0.027777778,0,1
0,0,0,1
0,0.083798883,0,1
0,0.125,0,1
0,0.0375,0,1
0,0.101796407,0,1
0.005235602,0.003367003,1.353011344,1
0,0,0,1
0.012154696,0.015503876,21.19430932,1
0,0,0,1
0,0.103448276,0,1
0,0,0,1
0,0.032258065,0,1
0,0.252631579,0,1
0.069565217,0.149425287,3.156442183,1
0.124413146,0.078202995,22.99477174,1
0,0.10460251,0,1
0,0,0,1
0.015384615,0.069444444,0.407865867,1
0,0.038461538,0,1
0,0,0,1
0,0.042345277,0,1
0.012738854,0.113333333,0.856351448,1
0,0,0,1
0,0,0,1
0.021711367,0.024128686,6.111117671,1
0.077380952,0.089108911,5.559970034,1
0,0.15,0,1
0.001101564,0.004440497,2.079239438,1
0.098901099,0.206896552,17.69285558,1
0,0,0,1
0.099009901,0.158490566,28.21668917,1
0,0.03030303,0,1
0,0.1875,0,1
0,0.03125,0,1
0,0.052631579,0,1
0,0.154098361,0,1
0,0.037037037,0,1
0.032051282,0.001930502,1.908009959,1
0,0.040816327,0,1
0,0.023809524,0,1
0,0,0,1
0.070615034,0.121693122,27.93330171,1
0.028301887,0.005952381,1.026103664,1
0,0,0,1
0,0,0,1
0.004074986,0.067344346,215.1757216,1
0,0.052631579,0,1
0,0.043478261,0,1
0,0.010416667,0,1
0,0.005420054,0,1
0,0,0,1
0,0.028368794,0,1
0.099616858,0.237569061,10.23548798,1
0,0,0,1
0,0.115577889,0,1
0.017006803,0.068870523,13.63087035,1
0.059459459,0.09902371,8.523648104,1
0,0.290322581,0,1
0,0.019480519,0,1
0,0,0,1
0.01319797,0.035714286,4.570849359,1
0,0.01702509,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.086705202,0,1
0.11,0.123809524,5.122686085,1
0,0.010869565,0,1
0.00102278,0.00974026,4.68068469,1
0.005578124,0.030505243,42.82594595,1
0,0.090909091,0,1
0,0.017751479,0,1
0,0,0,1
0,0.140350877,0,1
0,0,0,1
0.033244681,0.07253886,33.98360224,1
0,0,0,1
0.101694915,0.25,7.476865859,1
0.214634146,0.0625,67.69164474,1
0,0.03030303,0,1
0.035856574,0.047619048,4.145880805,1
0,0.165217391,0,1
0,0.028571429,0,1
0.137037037,0.1,42.97876963,1
0.006362059,0.063903282,9.488803095,1
0,0,0,1
0,0,0,1
0.054913295,0.130081301,37.52146364,1
0,0.2,0,1
0,0,0,1
0,0.020408163,0,1
0,0.086225026,0,1
0,0,0,1
0.03034134,0.027237354,9.94098507,1
0,0,0,1
0,0.034482759,0,1
0,0.015384615,0,1
0,0,0,1
0.024930748,0.033391916,5.172357058,1
0,0,0,1
0.007731959,0.129310345,1.538992817,1
0,0.027210884,0,1
0,0.1,0,1
0.134146341,0.243478261,12.82685984,1
0.045507135,0.054347826,89.66305189,1
0,0,0,1
0.238297872,0.219827586,35.97117836,1
0,0.068965517,0,1
0,0.255681818,0,1
0,0,0,1
0.005042017,0.038361846,6.714574146,1
0,0.066666667,0,1
0,0,0,1
0,0.016393443,0,1
0,0.06122449,0,1
0.032639739,0.050761421,29.68845616,1
0.1,0.027322404,1.15036621,1
0.157894737,0.37037037,3.385202984,1
0.247311828,0.196078431,12.32900714,1
0.099737533,0.19123506,16.94589411,1
0.008492569,0.020618557,3.553598245,1
0,0.038745387,0,1
0,0,0,1
0,0,0,1
0,0.089494163,0,1
0,0.018450185,0,1
0,0,0,1
0.025510204,0.020833333,2.108092514,1
0,0,0,1
0,0.007518797,0,1
0,0,0,1
0,0.032482599,0,1
0,0,0,1
0,0,0,1
0,0.066805846,0,1
0,0.001626016,0,1
0,0.022900763,0,1
0,0,0,1
0.061349693,0.025242718,3.730992406,1
0,0.024390244,0,1
0.018691589,0.01369863,0.772183178,1
0,0,0,1
0,0.007874016,0,1
0,0.04,0,1
0,0.054794521,0,1
0,0,0,1
0.007751938,0,0.312310363,1
0,0.012820513,0,1
0,0,0,1
0,0,0,1
0,0.128571429,0,1
0,0.047619048,0,1
0,0,0,1
0,0,0,1
0,0,0,1
0,0.040993789,0,1
0,0.019230769,0,1
0.043956044,0.054945055,5.207677818,1
0,0,0,1
0,0,0,1
0,0.008403361,0,1
0,0.007462687,0,1
