J_Fee,J_Fer,C_Fee,C_Fer,AA,Label
0,0.328,0,0.038948427,0,1
0,0,0,0,0,1
0,0.014285714,0,0.060192927,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.010309278,0.15070922,0.039621443,0.014258023,0.480126284,1
0,0,0,0,0,1
0,0.001655629,0,0.000364913,0,1
0,0.117647059,0,0.083189033,0,1
0,0.03,0,0.006518094,0,1
0,0.054054054,0,0.021516574,0,1
0,0.05,0,0.018969114,0,1
0.03887689,0.158273381,0.082381804,0.028101119,10.46869344,1
0,0.013909224,0,0.020608393,0,1
0,0.197916667,0,0.044171238,0,1
0,0.021390374,0,0.007356497,0,1
0,0.119483315,0,0.008417197,0,1
0,0.021459227,0,0.016447062,0,1
0,0.02310231,0,0.040414519,0,1
0,0.282051282,0,0.081989159,0,1
0.013368984,0.194016319,0.097982725,0.011634331,2.103163488,1
0,0,0,0,0,1
0.03599374,0.040816327,0.070540201,0.012700013,13.05238545,1
0,0.068965517,0,0.096225045,0,1
0,0.056842105,0,0.029308188,0,1
0,0,0,0,0,1
0.045226131,0.178373383,0.094013608,0.011894564,199.7831528,1
0,0.036065574,0,0.011458333,0,1
0.002724796,0.100591716,0.005481613,0.017411308,0.374367388,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.065217391,0,0.023688968,0,1
0,0.240343348,0,0.024101712,0,1
0,0,0,0,0,1
0.220779221,0.302325581,0.372034893,0.067708333,7.871302654,1
0.019083969,0.207142857,0.075668601,0.034586609,4.788354176,1
0,0.131428571,0,0.015192968,0,1
0.044444444,0.189655172,0.170352106,0.035947712,9.83950031,1
0.041055718,0.016018307,0.078876056,0.007954545,6.330582978,1
0,0.125786164,0,0.008743637,0,1
0,0.001643836,0,0.000268521,0,1
0.202205882,0.206185567,0.366081404,0.041099747,29.50930436,1
0,0.00625,0,0.001292028,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.078947368,0,0.046423835,0,1
0.028084253,0.09375,0.063961958,0.013400335,11.57772685,1
0.131578947,0.221052632,0.30696485,0.031995926,41.46749173,1
0.002673247,0.023529412,0.024804328,0.003485549,5.709526829,1
0,0,0,0,0,1
0.005076142,0.021276596,0.030732882,0.007619685,2.368028403,1
0.052910053,0.057471264,0.10950072,0.011111056,3.187919965,1
0.006134969,0.009389671,0.012574886,0.004259177,0.598051122,1
0,0.001821494,0,0.000239889,0,1
0.035961272,0.082901554,0.070065847,0.016895243,21.38269359,1
0,0,0,0,0,1
0.03202847,0.129277567,0.068417824,0.010039431,3.338054649,1
0.002044094,0.030674847,0.012730208,0.006132094,5.868318844,1
0,0,0,0,0,1
0.040229885,0.035714286,0.091363088,0.010758287,9.645346919,1
0.010204082,0.004746835,0.020584674,0.001291117,0.280680597,1
0.039419087,0.0078125,0.093177565,0.002441387,7.930550599,1
0,0.035714286,0,0.055555556,0,1
0,0.087581699,0,0.007631406,0,1
2.35E-05,0,0.001142102,0,0.533315908,1
0,0,0,0,0,1
0.009728623,0.039215686,0.026938163,0.004886973,7.210007717,1
0.075,0.1,0.165144565,0.042426407,1.940582007,1
0,0.02955665,0,0.030690637,0,1
0,0,0,0,0,1
0.222222222,0.423076923,0.371490768,0.140198504,10.57303042,1
0,0,0,0,0,1
0,0,0,0,0,1
0.04,0.009009009,0.086710997,0.00462963,0.44681832,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.142959257,0,0.008333411,0,1
0,0,0,0,0,1
0,0.083870968,0,0.009005001,0,1
0,0,0,0,0,1
0,0.150684932,0,0.054504055,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.000309382,0.006029285,0.012992203,0.0010175,5.854968596,1
0,0.01980198,0,0.004981787,0,1
0.013793103,0.011857708,0.027211042,0.002059534,2.772463905,1
0,0.166666667,0,0.11785113,0,1
0,0,0,0,0,1
0,0.139013453,0,0.034256172,0,1
0,0.193548387,0,0.085280287,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.024128686,0,0.01758007,0,1
0,0.058394161,0,0.01430937,0,1
0,0,0,0,0,1
0,0.055555556,0,0.02227177,0,1
0.037037037,0,0.075431429,0,2.203615621,1
0,0.038461538,0,0.04389043,0,1
0.085714286,0.415384615,0.273009453,0.040306289,5.845489833,1
0,0.069444444,0,0.024310832,0,1
0.012623678,0.104166667,0.044327211,0.014084811,21.69526988,1
0,0.0625,0,0.019420764,0,1
0,0.117647059,0,0.032174017,0,1
0,0.07079646,0,0.022652621,0,1
0,0.123076923,0,0.100790526,0,1
0,0.005665722,0,0.008999154,0,1
0,0.071428571,0,0.055555556,0,1
0.013513514,0.005825243,0.041706913,0.000723525,0.90348345,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.059259259,0,0.016591227,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.037201063,0,0.004559455,0,1
0,0.054744526,0,0.008526392,0,1
0,0.006535948,0,0.001392419,0,1
0,0.03058104,0,0.042735043,0,1
0.046296296,0.244117647,0.102085706,0.037524483,7.80702124,1
0,0.016949153,0,0.044151079,0,1
0,0,0,0,0,1
2.50E-06,0.000354484,0.000790438,0.000354484,0.434999527,1
0,0,0,0,0,1
0,0.0625,0,0.023136854,0,1
0,0,0,0,0,1
0,0.08490566,0,0.021507725,0,1
0,0.040540541,0,0.031008684,0,1
0,0.002199413,0,0.000538968,0,1
0,0,0,0,0,1
0,0.0125,0,0.004183698,0,1
0,0.18,0,0.067254131,0,1
0,0.066666667,0,0.060302269,0,1
0,0.014705882,0,0.004609323,0,1
0,0,0,0,0,1
0,0.071428571,0,0.021186441,0,1
0,0,0,0,0,1
0.053932584,0.107109005,0.140377284,0.00775064,10.59391588,1
0,0.022446689,0,0.003590201,0,1
0,0.084319527,0,0.01284673,0,1
0.031505251,0.10989011,0.061086598,0.027233503,15.52759954,1
0.006892895,0.023148148,0.02835766,0.005944501,5.543267003,1
0,0.103139013,0,0.015882645,0,1
0,0.041811847,0,0.013533144,0,1
0,0,0,0,0,1
0,0.028455285,0,0.04979212,0,1
0,0,0,0,0,1
0,0.019047619,0,0.004964629,0,1
0,0.045454545,0,0.074535599,0,1
0,0.1,0,0.02367799,0,1
0,0,0,0,0,1
0,0.009345794,0,0.014214817,0,1
0,0.028301887,0,0.030151134,0,1
0,0.005714286,0,0.037904902,0,1
0.001331558,0.005424955,0.007582339,0.001103956,3.193253834,1
0,0,0,0,0,1
0,0.073643411,0,0.010560589,0,1
0,0,0,0,0,1
0.044871795,0.009448819,0.086085819,0.022475102,3.575408824,1
0,0,0,0,0,1
0.003355705,0.003355705,0.033139982,0.000969756,5.637448765,1
0.02919708,0.098484848,0.067728546,0.013707042,1.972035934,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.024390244,0,0.010798985,0,1
0,0.1953125,0,0.025519755,0,1
0,0.002222222,0,0.000633219,0,1
0,0,0,0,0,1
0,0.106796117,0,0.035451054,0,1
0,0.020512821,0,0.008911665,0,1
0,0.019354839,0,0.004650408,0,1
0,0,0,0,0,1
0.010781671,0.009259259,0.049898746,0.011612217,1.868078155,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.038961039,0,0.008224141,0,1
0.048323319,0.145027624,0.094277113,0.012495664,384.798219,1
0,0,0,0,0,1
0,0,0,0,0,1
0.135416667,0.245614035,0.246608341,0.07140627,24.31258641,1
0,0,0,0,0,1
0,0.166666667,0,0.133333333,0,1
0,0.054187192,0,0.030856056,0,1
0,0.027027027,0,0.029462783,0,1
0.024390244,0.009090909,0.081110711,0.006487218,3.321928095,1
0,0.01369863,0,0.009820928,0,1
0,0.017369727,0,0.003411725,0,1
0,0,0,0,0,1
0,0.085714286,0,0.018363738,0,1
0,0.002763958,0,0.000923361,0,1
0.161616162,0.092105263,0.279542623,0.024822695,8.213681639,1
0,0.02739726,0,0.059339083,0,1
0,0.089285714,0,0.010748542,0,1
0,0.001536098,0,0.00048876,0,1
0.041484716,0.110367893,0.081913294,0.014379211,21.79699906,1
0,0,0,0,0,1
0,0.125,0,0.072760688,0,1
0,0.111111111,0,0.08936332,0,1
0,0.164021164,0,0.053107112,0,1
0,0.027522936,0,0.007147047,0,1
0,0.016806723,0,0.006257582,0,1
0,0.040540541,0,0.012641696,0,1
0,0.21,0,0.050491858,0,1
0,0.019607843,0,0.009161982,0,1
0,0.05785124,0,0.01830436,0,1
0,0.055072464,0,0.011887395,0,1
0,0.02173913,0,0.005797101,0,1
0,0,0,0,0,1
0,0.023255814,0,0.009820928,0,1
0.012539185,0.029032258,0.032050294,0.004811864,1.575677193,1
0,0.024390244,0,0.0125,0,1
0,0,0,0,0,1
0,0.004032258,0,0.015971914,0,1
0,0.2,0,0.118585412,0,1
0.000342195,0.010537408,0.011398948,0.001421098,60.58360494,1
0,0,0,0,0,1
0,0.014925373,0,0.029235267,0,1
0,0,0,0,0,1
0,0.037037037,0,0.023094011,0,1
0,0.025,0,0.018130943,0,1
0,0.375,0,0.244948974,0,1
0,0.166666667,0,0.088235294,0,1
0,0.053444945,0,0.020389913,0,1
0.000255769,0.003225113,0.006740349,0.000600697,10.40272609,1
0.000961153,0.013333333,0.019956476,0.003069791,5.337747969,1
0.015968064,0.012121212,0.050830548,0.004724556,5.94917302,1
0,0.026143791,0,0.005656854,0,1
0,0,0,0,0,1
0.012549538,0.054347826,0.027851813,0.013460415,7.078513025,1
0.003577818,0.050955414,0.025712974,0.012570725,1.240008881,1
0,0.236453202,0,0.03184119,0,1
0,0,0,0,0,1
0,0.036605657,0,0.00373287,0,1
0,0.052631579,0,0.11785113,0,1
0,0.034482759,0,0.094491118,0,1
0,0,0,0,0,1
0.060759494,0.135869565,0.137311096,0.018005659,9.869505867,1
0,0.119777159,0,0.018318126,0,1
0,0.005747126,0,0.001236201,0,1
0,0,0,0,0,1
0.008547009,0.023809524,0.017149859,0.009918995,0.540173121,1
0,0.021428571,0,0.004944924,0,1
0,0.115384615,0,0.06882472,0,1
0.018651363,0.114942529,0.060285408,0.027495156,7.797880889,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.016224189,0,0.002394703,0,1
0.007168459,0.001365188,0.01806426,0.000306941,0.656436886,1
0,0.068965517,0,0.032274861,0,1
0.03150315,0.227272727,0.061119266,0.019944996,27.54772462,1
0,0.166180758,0,0.022447028,0,1
0,0.02739726,0,0.030542361,0,1
0,0.012048193,0,0.003571246,0,1
0,0,0,0,0,1
0.009592326,0.028688525,0.025518633,0.005193656,1.507094659,1
0,0.055144586,0,0.003757782,0,1
0,0.004914005,0,0.002111119,0,1
0,0.05,0,0.032075015,0,1
0,0.097192225,0,0.010317804,0,1
0,0,0,0,0,1
0,0.342857143,0,0.058634249,0,1
0.007646095,0.006870885,0.015178027,0.000758498,4.499927017,1
0,0.019607843,0,0.014142136,0,1
0,0,0,0,0,1
0,0.039039039,0,0.007639878,0,1
0,0.079207921,0,0.044382844,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.075630252,0,0.026664472,0,1
0,0.008658009,0,0.026490647,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.00877193,0,0.002014632,0,1
0,0.035294118,0,0.047619048,0,1
0,0.029268293,0,0.046906503,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.031746032,0.105113636,0.090886273,0.01540773,9.306930915,1
0,0.036764706,0,0.005057308,0,1
0,0.167420814,0,0.033392414,0,1
0,0.022727273,0,0.076249285,0,1
0,0,0,0,0,1
0.116504854,0.19047619,0.20882201,0.037223623,12.90872085,1
0,0,0,0,0,1
0,0.010498688,0,0.002261763,0,1
0,0.075757576,0,0.023443969,0,1
0.01663586,0.006289308,0.060109782,0.002839451,10.7784048,1
0.003125,0.00625,0.02515773,0.002368198,0.357491726,1
0,0.025,0,0.007004148,0,1
0,0,0,0,0,1
0.001640927,0.01480698,0.017799025,0.001683224,20.33747518,1
0,0.058823529,0,0.035714286,0,1
0,0,0,0,0,1
0,0.01754386,0,0.009186692,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.018450185,0,0.018275581,0,1
0,0,0,0,0,1
0.010810811,0.065830721,0.025808256,0.008840956,19.7520101,1
0,0,0,0,0,1
0,0.008403361,0,0.003581125,0,1
0.003414135,0.025316456,0.026844501,0.004504653,5.110404321,1
0,0.00625,0,0.00193898,0,1
0,0.057142857,0,0.11433239,0,1
0,0.103064067,0,0.009036512,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.125,0.272727273,0.239235667,0.074432293,3.513970514,1
0,0,0,0,0,1
0,0.010204082,0,0.020628425,0,1
0,0.188976378,0,0.019454171,0,1
0,0.072727273,0,0.030899318,0,1
0,0.055555556,0,0.051315801,0,1
0,0.060606061,0,0.03280011,0,1
0.145454545,0.198675497,0.266370863,0.064552412,8.247288205,1
0,0.017676768,0,0.044026028,0,1
0,0.05130007,0,0.004929243,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.129032258,0,0.123796892,0,1
0,0.001253656,0,0.000206389,0,1
0.021212121,0.018181818,0.041554737,0.004392052,6.737094921,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.149253731,0,0.042733482,0,1
0,0.052631579,0,0.039621443,0,1
0,0,0,0,0,1
0,0.065637066,0,0.037299452,0,1
0.07486631,0.161764706,0.149637568,0.040852974,46.74394851,1
0,0,0,0,0,1
0,0.090909091,0,0.048999596,0,1
0,0.029126214,0,0.007775126,0,1
0.035234899,0.008898776,0.069560834,0.001970365,9.296668455,1
0,0,0,0,0,1
0.020926756,0,0.058224265,0,6.69829019,1
0,0.06779661,0,0.015447816,0,1
0,0.012048193,0,0.020170916,0,1
0.005050505,0.006596306,0.033801342,0.002696488,0.747814272,1
0,0,0,0,0,1
0,0.035294118,0,0.009968538,0,1
0.030136268,0.031055901,0.071062835,0.003075349,41.45925501,1
0,0,0,0,0,1
0.066878981,0.140625,0.132025869,0.040540541,15.08268829,1
0,0,0,0,0,1
0,0.044554455,0,0.017180203,0,1
0,0.074626866,0,0.010801555,0,1
0,0.19047619,0,0.111111111,0,1
0,0.006472492,0,0.014362125,0,1
0,0.064516129,0,0.045360921,0,1
0,0,0,0,0,1
0.039418293,0.189448441,0.092655127,0.018999583,37.99996308,1
0,0.070175439,0,0.011070165,0,1
0.006622517,0.00240096,0.013499961,0.000425358,0.280680597,1
0,0,0,0,0,1
0,0.134831461,0,0.044097386,0,1
0,0.036363636,0,0.007012629,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.007011755,0,0.011634885,0,1
0,0,0,0,0,1
0.004237288,0.006410256,0.020056236,0.004561979,0.850274154,1
0,0.023255814,0,0.0125,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.222222222,0,0.163299316,0,1
0.00163292,0.00729927,0.019103844,0.002319519,3.873265856,1
0,0.111111111,0,0.083333333,0,1
0.026666667,0.187697161,0.054923504,0.017374568,1.651628309,1
0,0.014285714,0,0.009460945,0,1
0,0.064864865,0,0.014354067,0,1
0,0.016949153,0,0.026967994,0,1
0.032258065,0,0.064051262,0,0.612362117,1
0.015784587,0.023972603,0.061117874,0.005871587,7.514352868,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.011494253,0,0.003230314,0,1
0,0,0,0,0,1
0.088777219,0.042105263,0.163139488,0.004677978,18.86889215,1
0.212389381,0.166666667,0.385296779,0.083571692,16.57663515,1
0,0.037037037,0,0.02795085,0,1
0,0.014634146,0,0.003258368,0,1
0.057279236,0.079245283,0.13578623,0.025531806,12.64894905,1
0,0.007945516,0,0.000841883,0,1
0,0.333333333,0,0.353553391,0,1
0,0.170731707,0,0.059536209,0,1
0,0.067901235,0,0.033825305,0,1
0,0.008658009,0,0.010372306,0,1
0,0.1,0,0.09701425,0,1
0,0.086406744,0,0.006554139,0,1
0,0.333333333,0,0.298142397,0,1
0.028653295,0.019271949,0.060271593,0.003297834,3.608117977,1
0.001363991,0.01497006,0.01016491,0.003504809,2.813855103,1
0,0.029801325,0,0.030875921,0,1
0,0.025641026,0,0.014803853,0,1
0,0.071428571,0,0.035714286,0,1
0,0.166666667,0,0.166666667,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.091591592,0,0.022895504,0,1
0,0.062794349,0,0.022295574,0,1
0.068627451,0.018604651,0.165915912,0.007666635,3.309032459,1
0.125,0.118110236,0.321287732,0.03274399,1.602751806,1
0,0,0,0,0,1
0.017421603,0.010542169,0.039727608,0.002847532,2.036310651,1
0,0,0,0,0,1
0,0.03539823,0,0.023529412,0,1
0,0.066666667,0,0.044194174,0,1
0,0.015873016,0,0.010101525,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.075,0,0.037796447,0,1
0,0.050505051,0,0.01309457,0,1
0,0,0,0,0,1
0,0.026315789,0,0.017857143,0,1
0,0.013245033,0,0.01672484,0,1
0,0.130718954,0,0.027639922,0,1
0.066666667,0.222222222,0.125988158,0.163299316,0.837040458,1
0,0,0,0,0,1
0,0.006451613,0,0.00159105,0,1
0,0.10483871,0,0.055102557,0,1
0,0.042112777,0,0.00277148,0,1
0,0.01459854,0,0.003471082,0,1
0,0.128205128,0,0.056602968,0,1
0,0.006578947,0,0.010380685,0,1
0,0.052631579,0,0.052745851,0,1
0,0,0,0,0,1
0,0.06116208,0,0.008122769,0,1
0,0.025641026,0,0.019956145,0,1
0,0.036585366,0,0.008510792,0,1
0.022824536,0.029484029,0.050395263,0.003729554,6.305269736,1
0.00390625,0.000498504,0.012297974,0.000223383,0.355587834,1
0,0.083732057,0,0.004434129,0,1
0.055107527,0.063953488,0.109759147,0.008356387,18.76203149,1
0,0.105263158,0,0.01310425,0,1
0,0.019607843,0,0.007529233,0,1
0,0.003401361,0,0.001231893,0,1
0,0.003690037,0,0.000896206,0,1
0,0.035928144,0,0.029928258,0,1
0,0.125,0,0.043106652,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.004815409,0,0.024077171,0,1
0,0.022900763,0,0.038029565,0,1
0,0,0,0,0,1
0,0.125786164,0,0.015882326,0,1
0,0.058823529,0,0.039528471,0,1
0,0.176,0,0.038890508,0,1
0,0,0,0,0,1
0.446808511,0.514285714,0.652753366,0.162472344,14.25537163,1
0,0.083333333,0,0.087287156,0,1
0,0,0,0,0,1
0,0.142857143,0,0.01520925,0,1
0,0.014285714,0,0.017857143,0,1
0,0,0,0,0,1
0.046979866,0.132743363,0.140450162,0.022945364,3.3078266,1
0.003337041,0.001993355,0.006832455,0.000252189,1.244354839,1
0,0.02,0,0.019062321,0,1
0.001447178,0.027713626,0.003868653,0.005007258,0.882321054,1
0,0,0,0,0,1
0,0.033088235,0,0.007361752,0,1
0.010416667,0.190909091,0.036141955,0.048021864,1.369932531,1
0.057534247,0.039586919,0.206388829,0.006748826,9.98685108,1
0,0.4,0,0.266666667,0,1
0,0.013513514,0,0.029669541,0,1
0,0.024752475,0,0.022794721,0,1
0,0,0,0,0,1
0,0.018181818,0,0.034668762,0,1
0,0,0,0,0,1
0,0.073298429,0,0.0306786,0,1
0,0,0,0,0,1
0.008501594,0.056980057,0.018790529,0.008476196,3.303317147,1
0,0.148377125,0,0.013162847,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.073170732,0,0.016785203,0,1
0,0.03125,0,0.025600998,0,1
0.006814608,0.019088017,0.050136777,0.003586391,21.29476989,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.115384615,0,0.081831709,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.000101585,0.001457726,0.004298651,0.000440291,5.506604034,1
0,0.02,0,0.009304037,0,1
0.027484144,0.025621118,0.060429177,0.00195275,5.319565182,1
0,0.043478261,0,0.072739297,0,1
0,0,0,0,0,1
0.054295533,0.121654501,0.103747735,0.009447722,29.85970263,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.007633588,0,0.022097087,0,1
0,0.205882353,0,0.076376262,0,1
0,0.243243243,0,0.059345936,0,1
0.010178117,0.010575793,0.020629522,0.001539145,1.41265266,1
0,0.051851852,0,0.025886009,0,1
0,0.137931034,0,0.077527533,0,1
0.087021755,0.175182482,0.176954317,0.028480273,63.8936585,1
0,0,0,0,0,1
0,0.059243398,0,0.016858014,0,1
0,0.015625,0,0.005952381,0,1
0,0,0,0,0,1
0.004219409,0,0.009012301,0,0.293818324,1
0.146892655,0.288135593,0.282075974,0.066666667,14.87797849,1
0,0.004878049,0,0.016543056,0,1
0,0,0,0,0,1
0,0.031666667,0,0.005245577,0,1
0.000688008,0.013755158,0.010193596,0.002472694,7.1768571,1
0,0,0,0,0,1
0,0.016949153,0,0.005749596,0,1
0,0,0,0,0,1
0,0.074380165,0,0.015797352,0,1
0,0.212903226,0,0.035663299,0,1
0,0.036036036,0,0.021542771,0,1
0.018691589,0,0.039605902,0,0.800044724,1
0.009433962,0.053435115,0.019418391,0.011893742,0.312310363,1
0.007662835,0.032786885,0.015457963,0.012977714,1.321297276,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.00621118,0,0.003164557,0,1
0,0.015384615,0,0.004845471,0,1
0,0,0,0,0,1
0,0.032258065,0,0.01088517,0,1
0.011111111,0.018691589,0.022649897,0.010152415,1.362660847,1
0,0.0625,0,0.057735027,0,1
0.02970297,0.106666667,0.058478866,0.027999769,4.393875165,1
0,0.038043478,0,0.006932419,0,1
0,0.071428571,0,0.035714286,0,1
0.105590062,0.130653266,0.214507839,0.032846406,16.35512411,1
0,0.083832335,0,0.019172111,0,1
0,0.142857143,0,0.204124145,0,1
0,0,0,0,0,1
0.00034132,0.005545287,0.002049689,0.000865801,3.02345808,1
0,0,0,0,0,1
0,0.013888889,0,0.017584499,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.058152794,0.131147541,0.112840972,0.027185695,23.98336146,1
0,0.012269939,0,0.003672886,0,1
0,0.089285714,0,0.112366644,0,1
0,0,0,0,0,1
0.044627698,0.154471545,0.091836539,0.013077666,74.82902506,1
0.069148936,0.096091205,0.159081671,0.009937569,4.679380045,1
0,0.097560976,0,0.022148073,0,1
0,0,0,0,0,1
0,0.052631579,0,0.036084392,0,1
0.00500079,0.021698113,0.051919894,0.003238315,40.89886048,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.035031847,0,0.004980076,0,1
0,0,0,0,0,1
0,0.163934426,0,0.036065613,0,1
0,0.022222222,0,0.050832857,0,1
0,0.083207262,0,0.007591388,0,1
0,0.093617021,0,0.008371025,0,1
0,0.008264463,0,0.002624319,0,1
0,0,0,0,0,1
0,0.064516129,0,0.021100322,0,1
0,0.069892473,0,0.012241055,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.032258065,0,0.016563466,0,1
0.013239875,0,0.034672656,0,6.872996519,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.092592593,0,0.030481006,0,1
0,0.423312883,0,0.065863656,0,1
0,0.034482759,0,0.024580257,0,1
0,0,0,0,0,1
0.065068493,0.134920635,0.152917815,0.02769141,12.62044457,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.15,0,0.1720618,0,1
0.01509434,0.046610169,0.030393709,0.02216787,8.737964363,1
0,0.071428571,0,0.12830006,0,1
0,0,0,0,0,1
0,0.044871795,0,0.00877193,0,1
0,0.035714286,0,0.017584499,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.095238095,0,0.050507627,0,1
0,0.148148148,0,0.068802092,0,1
0,0,0,0,0,1
0,0.005494505,0,0.001827906,0,1
0,0.176470588,0,0.064282435,0,1
0,0.03030303,0,0.010085458,0,1
0.002819738,0.018276762,0.029078204,0.003461697,7.610862646,1
0,0.004030904,0,0.00065966,0,1
0,0.037125749,0,0.004077439,0,1
0,0.038961039,0,0.018598416,0,1
0,0.133928571,0,0.027349686,0,1
0,0.017241379,0,0.004149413,0,1
0,0,0,0,0,1
0,0.032258065,0,0.047245559,0,1
0.032258065,0.125,0.063707192,0.030366355,4.474164806,1
0,0.132307692,0,0.015840749,0,1
0,0.263157895,0,0.112938488,0,1
0,0.184331797,0,0.025230854,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.026315789,0,0.029012943,0,1
0,0.052631579,0,0.020461753,0,1
0,0.198412698,0,0.037086927,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.021916631,0.066838046,0.058100392,0.019744029,21.64592838,1
0,0.013513514,0,0.058520574,0,1
0.088235294,0.363636364,0.227921153,0.092461695,9.250824824,1
0.003669725,0.097560976,0.044808572,0.035471923,3.27130764,1
0,0.25,0,0.111028898,0,1
0,0.04109589,0,0.027214313,0,1
0,0.012658228,0,0.028676967,0,1
0.108108108,0.166666667,0.238117385,0.047669548,11.62272281,1
0,0.039215686,0,0.013513514,0,1
0.026086957,0.021148036,0.101129979,0.004888615,2.064289206,1
0,0.086309524,0,0.010895341,0,1
4.65E-05,0.001291712,0.002909506,0.00034582,1.798040761,1
0,0.015037594,0,0.058025885,0,1
0,0.315789474,0,0.138675049,0,1
0,0.022727273,0,0.018518519,0,1
9.57E-05,0.005567929,0.004632756,0.001237063,9.539832334,1
0,0,0,0,0,1
0,0.013374486,0,0.015008226,0,1
0,0.017094017,0,0.061898446,0,1
0,0.052941176,0,0.009774943,0,1
0,0,0,0,0,1
0,0.110132159,0,0.012379081,0,1
0,0,0,0,0,1
0,0.021505376,0,0.010046602,0,1
0.012509773,0.046082949,0.039665006,0.015032921,7.812993884,1
0.146551724,0.186046512,0.259549547,0.034229169,8.434656781,1
0.009389671,0,0.018604852,0,0.616307644,1
0,0.101694915,0,0.030645768,0,1
0,0,0,0,0,1
0,0.042918455,0,0.009174312,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0.017391304,0.013937282,0.061141784,0.003453513,0.672449944,1
0.058487874,0.074766355,0.110515743,0.018119406,19.67502995,1
0,0,0,0,0,1
0,0.025641026,0,0.038749213,0,1
0,0.027491409,0,0.004119634,0,1
0.000317743,0.019392372,0.009565599,0.002860098,76.12861802,1
0,0.034482759,0,0.015811388,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.027777778,0,0.084515425,0,1
0,0.035714286,0,0.013176157,0,1
0,0,0,0,0,1
0,0.027777778,0,0.019245009,0,1
0.045346062,0.082191781,0.104469747,0.012817457,9.070056263,1
0,0,0,0,0,1
0.064705882,0.151260504,0.121772047,0.029201854,6.707581694,1
0.075396825,0.144329897,0.145296631,0.033423837,12.63087127,1
0,0.037735849,0,0.013207148,0,1
0,0,0,0,0,1
0,0,0,0,0,1
0,0.2,0,0.176776695,0,1
0,0.015748031,0,0.00380808,0,1
